taxon_id,count,created_at,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
143279,7,2022-08-24 14:07:17 +0100,Cross Orbweaver,Araneus diadematus,Paprastasis kryžiuotis,Arachnida,143279,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Araneoidea,Araneidae,Araneinae,,,,Araneus,,Araneus diadematus,,,,
175440,7,,,,,,175440,,,,,,,,,,,,,,,,,,,,,,
367733,7,,,,,,367733,,,,,,,,,,,,,,,,,,,,,,
40581,7,2021-07-08 15:19:42 +0100,Large Tortoiseshell,Nymphalis polychloros,Daugiaspalvė pleštekė,Insecta,40581,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Nymphalidae,Nymphalinae,,Nymphalini,,Nymphalis,,Nymphalis polychloros,,,,
40581,7,2020-04-13 16:09:32 +0100,Pavasarinė raktažolė,Primula veris,Pavasarinė raktažolė,Plantae,40581,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Primulaceae,Primuloideae,,Primuleae,,Primula,,Primula veris,,,,
174753,7,,,,,,174753,,,,,,,,,,,,,,,,,,,,,,
409595,7,,,,,,409595,,,,,,,,,,,,,,,,,,,,,,
203711,7,,,,,,203711,,,,,,,,,,,,,,,,,,,,,,
174450,7,,,,,,174450,,,,,,,,,,,,,,,,,,,,,,
409775,7,,,,,,409775,,,,,,,,,,,,,,,,,,,,,,
249187,7,,,,,,249187,,,,,,,,,,,,,,,,,,,,,,
176875,7,,,,,,176875,,,,,,,,,,,,,,,,,,,,,,
244408,7,,,,,,244408,,,,,,,,,,,,,,,,,,,,,,
154684,7,2022-10-09 16:33:54 +0100,Wrinkled Crust,Phlebia radiata,Spindulinis Raukšliagrybis,Fungi,154684,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Meruliaceae,,,,,Phlebia,,Phlebia radiata,,,,
244392,7,,,,,,244392,,,,,,,,,,,,,,,,,,,,,,
371364,7,,,,,,371364,,,,,,,,,,,,,,,,,,,,,,
47593,7,2021-07-26 15:33:08 +0100,Pale-shouldered Brocade,Lacanobia thalassina,Dirvinis pelėdgalvis,Insecta,47593,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,,Hadenini,,Lacanobia,,Lacanobia thalassina,,,,
47593,7,2020-05-16 07:30:09 +0100,Mėlynsparnė apsiuva,Semblis phalaenoides,Mėlynsparnė apsiuva,Insecta,47593,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Trichoptera,Integripalpia,Phryganeoidea,Phryganeidae,,,,,Semblis,,Semblis phalaenoides,,,,
207529,7,,,,,,207529,,,,,,,,,,,,,,,,,,,,,,
40364,7,2021-07-07 19:52:13 +0100,Tetrix,Tetrix,,Insecta,40364,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Orthoptera,Caelifera,Tetrigoidea,Tetrigidae,Tetriginae,,Tetrigini,,Tetrix,,,,,,
40364,7,2020-04-12 05:55:49 +0100,Yellowhammer,Emberiza citrinella,Geltonoji starta,Aves,40364,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Emberizidae,,,,,Emberiza,,Emberiza citrinella,,,,
460786,7,,,,,,460786,,,,,,,,,,,,,,,,,,,,,,
372724,7,,,,,,372724,,,,,,,,,,,,,,,,,,,,,,
202789,7,,,,,,202789,,,,,,,,,,,,,,,,,,,,,,
4641,7,2021-04-09 14:06:37 +0100,,Crocus,Krokas,Plantae,4641,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Iridaceae,Crocoideae,,Croceae,,Crocus,,,,,,
4641,7,2018-04-14 18:10:35 +0100,Alternate-leaved Golden Saxifrage,Chrysosplenium alternifolium,Pražangialapė blužnutė,Plantae,4641,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,Saxifragaceae,,,Chrysosplenieae,,Chrysosplenium,,Chrysosplenium alternifolium,,,,
177496,7,,,,,,177496,,,,,,,,,,,,,,,,,,,,,,
203236,7,,,,,,203236,,,,,,,,,,,,,,,,,,,,,,
334261,7,,,,,,334261,,,,,,,,,,,,,,,,,,,,,,
373741,7,,,,,,373741,,,,,,,,,,,,,,,,,,,,,,
347293,7,,,,,,347293,,,,,,,,,,,,,,,,,,,,,,
1146028,7,,,,,,1146028,,,,,,,,,,,,,,,,,,,,,,
176923,7,,,,,,176923,,,,,,,,,,,,,,,,,,,,,,
47224,7,2021-07-25 19:47:37 +0100,Aklė,Galeopsis,Aklė,Plantae,47224,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Lamioideae,,,,Galeopsis,,,,,,
47224,7,2020-05-15 12:29:32 +0100,Melolonthinae,Melolontha melolontha,Paprastasis grambuolys,Insecta,47224,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Scarabaeoidea,Scarabaeidae,Melolonthinae,,Melolonthini,,Melolontha,,Melolontha melolontha,,,,
483488,7,,,,,,483488,,,,,,,,,,,,,,,,,,,,,,
118402,7,2022-06-27 14:25:40 +0100,Marsh Snipe Fly,Rhagio tringarius,,Insecta,118402,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,,Rhagionidae,Rhagioninae,,,,Rhagio,,Rhagio tringarius,,,,
118402,7,2020-11-22 11:39:05 +0100,Лебедь-кликун,Cygnus cygnus,Gulbė giesmininkė,Aves,118402,Animalia,Chordata,Vertebrata,,Aves,,,Anseriformes,,,Anatidae,,,,,Cygnus,,Cygnus cygnus,,,,
476140,7,,,,,,476140,,,,,,,,,,,,,,,,,,,,,,
510853,7,,,,,,510853,,,,,,,,,,,,,,,,,,,,,,
56119,7,2021-08-17 17:36:43 +0100,Drugiai,Lepidoptera,Drugiai,Insecta,56119,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,,,,,,,,,,,,
56119,7,2020-05-28 14:12:52 +0100,Настоящие наездники,Ichneumonidae,Vyčiai,Insecta,56119,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Ichneumonoidea,Ichneumonidae,,,,,,,,,,,
122493,7,2022-07-04 15:10:09 +0100,Punaise des baies,Dolycoris baccarum,Uoginė skydblakė,Insecta,122493,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Pentatomoidea,Pentatomidae,Pentatominae,,Carpocorini,,Dolycoris,,Dolycoris baccarum,,,,
122493,7,2021-03-17 00:52:12 +0100,Kleines Fünffleck-Widderchen,Zygaena viciae,Mažasis Marguolis,Insecta,122493,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Zygaenoidea,Zygaenidae,Zygaeninae,,,,Zygaena,,Zygaena viciae,,,,
117963,7,2022-06-26 15:57:54 +0100,Punaise potagère,Eurydema oleracea,Rapsinė skydblakė,Insecta,117963,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Pentatomoidea,Pentatomidae,Pentatominae,,Strachiini,,Eurydema,,Eurydema oleracea,,,,
117963,7,2020-11-19 18:19:27 +0100,Acarospora moenium,Acarospora moenium,,Fungi,117963,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Acarosporomycetidae,,Acarosporales,,,Acarosporaceae,,,,,Acarospora,,Acarospora moenium,,,,
950317,7,,,,,,950317,,,,,,,,,,,,,,,,,,,,,,
53839,7,2021-08-13 05:26:54 +0100,Juosvasis šliužas,Limax cinereoniger,Juosvasis šliužas,Mollusca,53839,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Eupulmonata,Stylommatophora,Helicina,Limacoidea,Limacidae,Limacinae,,,,Limax,,Limax cinereoniger,,,,
53839,7,2020-05-26 10:16:51 +0100,Salticus,Salticus,,Arachnida,53839,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Salticoidea,Salticidae,Salticinae,,Salticini,,Salticus,,,,,,
130946,7,2022-07-22 11:28:18 +0100,Gold Grasshopper,Chrysochraon dispar,Neporinis skėriukas,Insecta,130946,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Orthoptera,Caelifera,Acridoidea,Acrididae,Gomphocerinae,,Chrysochraontini,,Chrysochraon,,Chrysochraon dispar,,,,
128724,7,2022-07-17 14:04:22 +0100,Dolichus halensis,Dolichus halensis,Geltonkraštis žygis,Insecta,128724,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Adephaga,Caraboidea,Carabidae,Platyninae,,Sphodrini,Dolichina,Dolichus,,Dolichus halensis,,,,
125656,7,2022-07-10 15:19:46 +0100,,Pelophylax lessonae,Mažoji Kūdrinė Varlė,Amphibia,125656,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Ranidae,,,,,Pelophylax,,Pelophylax lessonae,,,,
475090,7,,,,,,475090,,,,,,,,,,,,,,,,,,,,,,
861952,7,,,,,,861952,,,,,,,,,,,,,,,,,,,,,,
71157,7,2021-10-16 10:07:12 +0100,,Agaricomycetes,Agarikomicetai,Fungi,71157,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,,,,,,,,,,,,,,,
71157,7,2020-06-14 20:29:07 +0100,Pievinė kudlė,Pilosella caespitosa,Pievinė kudlė,Plantae,71157,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Cichorioideae,,Cichorieae,Hieraciinae,Pilosella,,Pilosella caespitosa,,,,
48530,7,2021-07-29 16:28:38 +0100,Cluster Flies,Pollenia,,Insecta,48530,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Oestroidea,Polleniidae,,,,,Pollenia,,,,,,
48530,7,2020-05-17 16:00:35 +0100,Smulkiažiedė tūbė,Verbascum thapsus,Smulkiažiedė tūbė,Plantae,48530,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Scrophulariaceae,,,Scrophularieae,,Verbascum,,Verbascum thapsus,,,,
58533,7,2021-08-23 07:38:01 +0100,Būdmainis rūgtis,Persicaria amphibia,Būdmainis rūgtis,Plantae,58533,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Polygonaceae,Polygonoideae,,Persicarieae,Persicariinae,Persicaria,,Persicaria amphibia,,,,
58533,7,2020-05-31 10:21:46 +0100,Paprastasis klevas,Acer platanoides,Paprastasis klevas,Plantae,58533,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Sapindales,,,Sapindaceae,,,,,Acer,,Acer platanoides,,,,
566560,7,,,,,,566560,,,,,,,,,,,,,,,,,,,,,,
475407,7,,,,,,475407,,,,,,,,,,,,,,,,,,,,,,
63453,7,2021-09-07 09:07:32 +0100,Megarthrus depressus,Megarthrus depressus,,Insecta,63453,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Proteininae,,,,Megarthrus,,Megarthrus depressus,,,,
63453,7,2020-06-06 12:18:30 +0100,Будра плющевидная,Glechoma hederacea,Šliaužiančioji tramažolė,Plantae,63453,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Nepetoideae,,Mentheae,Nepetinae,Glechoma,,Glechoma hederacea,,,,
495534,7,,,,,,495534,,,,,,,,,,,,,,,,,,,,,,
130874,7,2022-07-22 08:33:37 +0100,,Bombus,Kamanės,Insecta,130874,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Bombini,,Bombus,,,,,,
483480,7,,,,,,483480,,,,,,,,,,,,,,,,,,,,,,
85574,7,2022-04-13 11:26:27 +0100,Gefingerter Lerchensporn,Corydalis solida,Paprastasis rūtenis,Plantae,85574,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Papaveraceae,Fumarioideae,,,,Corydalis,,Corydalis solida,,,,
85574,7,2020-07-11 10:50:14 +0100,Waldeidechse,Zootoca vivipara,Gyvavedis driežas,Reptilia,85574,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Sauria,,Lacertidae,Lacertinae,,,,Zootoca,,Zootoca vivipara,,,,
545081,7,,,,,,545081,,,,,,,,,,,,,,,,,,,,,,
732755,7,,,,,,732755,,,,,,,,,,,,,,,,,,,,,,
496687,7,,,,,,496687,,,,,,,,,,,,,,,,,,,,,,
58365,7,2021-08-22 18:23:59 +0100,Wasp Spider,Argiope bruennichi,Paprastasis vapsvavoris,Arachnida,58365,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Araneoidea,Araneidae,Argiopinae,,,,Argiope,,Argiope bruennichi,,,,
58365,7,2020-05-30 21:49:35 +0100,Winter polypore,Lentinus brumalis,Žieminė Skylėtbudė,Fungi,58365,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Polyporaceae,,,,,Lentinus,,Lentinus brumalis,,,,
496696,7,,,,,,496696,,,,,,,,,,,,,,,,,,,,,,
857006,7,,,,,,857006,,,,,,,,,,,,,,,,,,,,,,
60539,7,2021-08-28 14:14:47 +0100,Žvynuotoji skujagalvė,Pholiota squarrosa,Žvynuotoji skujagalvė,Fungi,60539,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Strophariaceae,,,,,Pholiota,,Pholiota squarrosa,,,,
60539,7,2020-06-02 14:08:37 +0100,European Hornet,Vespa crabro,Širšuolas,Insecta,60539,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa crabro,,,,
67852,7,2021-09-29 11:54:19 +0100,Paprastasis erškėtis,Rosa canina,Paprastasis erškėtis,Plantae,67852,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Roseae,,Rosa,,Rosa canina,,,,
67852,7,2020-06-11 13:44:17 +0100,Krūminis kūpolis,Melampyrum nemorosum,Krūminis kūpolis,Plantae,67852,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Orobanchaceae,,,Rhinantheae,,Melampyrum,,Melampyrum nemorosum,,,,
510323,7,,,,,,510323,,,,,,,,,,,,,,,,,,,,,,
51781,7,2021-08-07 17:25:42 +0100,Blood Vein,Timandra comae,Smailiasparnis pilkasis sprindžiukas,Insecta,51781,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Sterrhinae,,Timandrini,,Timandra,,Timandra comae,,,,
51781,7,2020-05-24 08:51:32 +0100,Germander Speedwell,Veronica chamaedrys,Paprastoji veronika,Plantae,51781,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Plantaginaceae,,,Veroniceae,,Veronica,,Veronica chamaedrys,,,,
104547,7,2022-06-05 17:28:27 +0100,Plaukuotasis gyslotis,Plantago media,Plaukuotasis gyslotis,Plantae,104547,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Plantaginaceae,,,Plantagineae,,Plantago,,Plantago media,,,,
104547,7,2020-09-01 15:32:18 +0100,Pumpotaukšliniai,Lycoperdaceae,Pumpotaukšliniai,Fungi,104547,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Lycoperdaceae,,,,,,,,,,,
472363,7,,,,,,472363,,,,,,,,,,,,,,,,,,,,,,
854828,7,,,,,,854828,,,,,,,,,,,,,,,,,,,,,,
497361,7,,,,,,497361,,,,,,,,,,,,,,,,,,,,,,
55253,7,2021-08-15 15:57:49 +0100,Granulated Ground Beetle,Carabus granulatus,Gumburiuotasis puošniažygis,Insecta,55253,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Adephaga,Caraboidea,Carabidae,Carabinae,,Carabini,Carabina,Carabus,,Carabus granulatus,,,,
55253,7,2020-05-27 16:02:14 +0100,Water Avens,Geum rivale,Raudonoji žiognagė,Plantae,55253,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Colurieae,,Geum,,Geum rivale,,,,
60353,7,2021-08-28 11:17:56 +0100,Seven-spotted Lady Beetle,Coccinella septempunctata,Septyntaškė boružė,Insecta,60353,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Coccinelloidea,Coccinellidae,Coccinellinae,,Coccinellini,,Coccinella,,Coccinella septempunctata,,,,
60353,7,2020-06-02 04:03:31 +0100,Cassida flaveola,Cassida flaveola,Žliūginis Skydinukas,Insecta,60353,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,Cassidinae,,Cassidini,,Cassida,,Cassida flaveola,,,,
557394,7,,,,,,557394,,,,,,,,,,,,,,,,,,,,,,
131079,7,2022-07-22 16:29:40 +0100,Rye Ergot,Claviceps purpurea,Paprastasis skalsiagrybis,Fungi,131079,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,Hypocreomycetidae,,Hypocreales,,,Clavicipitaceae,,,,,Claviceps,,Claviceps purpurea,,,,
1005385,7,,,,,,1005385,,,,,,,,,,,,,,,,,,,,,,
87231,7,2022-04-21 07:37:55 +0100,Piętnówka wiciokrzewka,Orthosia gothica,Juodaraštis ankstyvasis pelėdgalvis,Insecta,87231,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,,Orthosiini,,Orthosia,,Orthosia gothica,,,,
87231,7,2020-07-13 19:35:45 +0100,Jodis putata,Jodis putata,Blyškusis Žaliasprindis,Insecta,87231,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Geometrinae,,Hemitheini,,Jodis,,Jodis putata,,,,
472908,7,,,,,,472908,,,,,,,,,,,,,,,,,,,,,,
81961,7,2022-03-17 16:55:20 +0100,Mäusebussard,Buteo buteo,Paprastasis suopis,Aves,81961,Animalia,Chordata,Vertebrata,,Aves,,,Accipitriformes,,,Accipitridae,,,,,Buteo,,Buteo buteo,,,,
81961,7,2020-07-04 14:39:29 +0100,Hooded Crow,Corvus cornix,Pilkoji varna,Aves,81961,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Corvidae,,,,,Corvus,,Corvus cornix,,,,
122235,7,2022-07-03 23:15:19 +0100,Wolfsmilch-Ringelspinner,Malacosoma castrense,Žolinis Verpikas,Insecta,122235,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Lasiocampoidea,Lasiocampidae,Lasiocampinae,,Lasiocampini,,Malacosoma,,Malacosoma castrense,,,,
122235,7,2021-03-16 14:59:59 +0100,Small Tortoiseshell,Aglais urticae,Dilgėlinukas,Insecta,122235,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Nymphalidae,Nymphalinae,,Nymphalini,,Aglais,,Aglais urticae,,,,
752279,7,,,,,,752279,,,,,,,,,,,,,,,,,,,,,,
131090,7,2022-07-22 16:41:53 +0100,Gomphaceae,Gomphaceae,,Fungi,131090,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Phallomycetidae,,Gomphales,,,Gomphaceae,,,,,,,,,,,
1115031,7,,,,,,1115031,,,,,,,,,,,,,,,,,,,,,,
712461,7,,,,,,712461,,,,,,,,,,,,,,,,,,,,,,
1019296,7,,,,,,1019296,,,,,,,,,,,,,,,,,,,,,,
1072514,7,,,,,,1072514,,,,,,,,,,,,,,,,,,,,,,
56831,7,2021-08-19 14:10:17 +0100,Golden Chanterelle,Cantharellus cibarius,Valgomoji voveraitė,Fungi,56831,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Cantharellales,,,Hydnaceae,,,,,Cantharellus,,Cantharellus cibarius,,,,
56831,7,2020-05-29 11:06:46 +0100,Šlaitinė žemuogė,Fragaria viridis,Šlaitinė žemuogė,Plantae,56831,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Potentilleae,Fragariinae,Fragaria,,Fragaria viridis,,,,
918917,7,,,,,,918917,,,,,,,,,,,,,,,,,,,,,,
533723,7,,,,,,533723,,,,,,,,,,,,,,,,,,,,,,
129329,7,2022-07-18 16:43:41 +0100,,Sicus ferrugineus,Lenktapilvė musė,Insecta,129329,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Sciomyzoidea,Conopidae,Sicinae,,,,Sicus,,Sicus ferrugineus,,,,
54735,7,2021-08-14 17:43:17 +0100,Rushes,Juncus,Vikšris,Plantae,54735,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Juncaceae,,,,,Juncus,,,,,,
54735,7,2020-05-27 09:01:51 +0100,White deadnettle,Lamium album,Baltažiedė notrelė,Plantae,54735,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Lamioideae,,Lamieae,,Lamium,,Lamium album,,,,
54774,7,2021-08-14 19:59:21 +0100,horseweed,Erigeron canadensis,Kanadinė konyza,Plantae,54774,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Astereae,Conyzinae,Erigeron,,Erigeron canadensis,,,,
54774,7,2020-05-27 09:56:08 +0100,Greater celandine,Chelidonium majus,Didžioji ugniažolė,Plantae,54774,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Papaveraceae,Papaveroideae,,,,Chelidonium,,Chelidonium majus,,,,
48156,7,2021-07-28 11:54:43 +0100,Scutellère maure,Eurygaster maura,Maurinė Vėžliablakė,Insecta,48156,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Pentatomoidea,Scutelleridae,Eurygasterinae,,,,Eurygaster,,Eurygaster maura,,,,
48156,7,2020-05-16 19:40:44 +0100,Сурепка обыкновенная,Barbarea vulgaris,Paprastoji barborytė,Plantae,48156,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,,,Cardamineae,,Barbarea,,Barbarea vulgaris,,,,
787526,7,,,,,,787526,,,,,,,,,,,,,,,,,,,,,,
494010,7,,,,,,494010,,,,,,,,,,,,,,,,,,,,,,
56536,7,2021-08-18 18:34:39 +0100,Gemeines Stockschwämmchen,Kuehneromyces mutabilis,Kislioji kelmiukė,Fungi,56536,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Hymenogastraceae,,,,,Kuehneromyces,,Kuehneromyces mutabilis,,,,
56536,7,2020-05-28 19:35:39 +0100,Paprastoji žemuogė,Fragaria vesca,Paprastoji žemuogė,Plantae,56536,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Potentilleae,Fragariinae,Fragaria,,Fragaria vesca,,,,
130140,7,2022-07-20 16:46:19 +0100,Plačialapis šaukštis,Petasites hybridus,Plačialapis šaukštis,Plantae,130140,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Senecioneae,Tussilagininae,Petasites,,Petasites hybridus,,,,
50724,7,2021-08-04 11:24:08 +0100,Tree Damsel Bug,Himacerus apterus,Žiaurioji Skerdblakė,Insecta,50724,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Naboidea,Nabidae,Nabinae,,Nabini,,Himacerus,,Himacerus apterus,,,,
50724,7,2020-05-22 18:10:24 +0100,Oyster Mushroom,Pleurotus,Kreivabudė,Fungi,50724,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Pleurotineae,,Pleurotaceae,,,,,Pleurotus,,,,,,
483178,7,,,,,,483178,,,,,,,,,,,,,,,,,,,,,,
130120,7,2022-07-20 16:04:59 +0100,Melsvažalė ūmėdė,Russula cyanoxantha,Melsvažalė ūmėdė,Fungi,130120,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,,,,Russula,,Russula cyanoxantha,,,,
992949,7,,,,,,992949,,,,,,,,,,,,,,,,,,,,,,
493389,7,,,,,,493389,,,,,,,,,,,,,,,,,,,,,,
130100,7,2022-07-20 15:12:34 +0100,pineapple-weed,Matricaria discoidea,Bevainikė ramunė,Plantae,130100,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Anthemideae,Matricariinae,Matricaria,,Matricaria discoidea,,,,
489840,7,,,,,,489840,,,,,,,,,,,,,,,,,,,,,,
58724,7,2021-08-23 16:15:37 +0100,Didžioji dilgėlė,Urtica dioica,Didžioji dilgėlė,Plantae,58724,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Urticaceae,,,,,Urtica,,Urtica dioica,,,,
58724,7,2020-05-31 12:19:41 +0100,Paprastoji veronika,Veronica chamaedrys,Paprastoji veronika,Plantae,58724,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Plantaginaceae,,,Veroniceae,,Veronica,,Veronica chamaedrys,,,,
84718,7,2022-04-08 19:12:57 +0100,Smiltyninė sidabražolė,Potentilla incana,Smiltyninė sidabražolė,Plantae,84718,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Potentilleae,Potentillinae,Potentilla,,Potentilla incana,,,,
84718,7,2020-07-08 21:20:13 +0100,Pearly Heath,Coenonympha arcania,Krūminis Satyriukas,Insecta,84718,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Nymphalidae,Satyrinae,,Satyrini,Coenonymphina,Coenonympha,,Coenonympha arcania,,,,
51559,7,2021-08-07 07:36:51 +0100,Gacek brunatny,Plecotus auritus,Rudasis Ausylis,Mammalia,51559,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Chiroptera,Yangochiroptera,Vespertilionoidea,Vespertilionidae,Vespertilioninae,,Plecotini,,Plecotus,,Plecotus auritus,,,,
51559,7,2020-05-23 19:08:22 +0100,Белая трясогузка,Motacilla alba,Baltoji kielė,Aves,51559,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Motacillidae,,,,,Motacilla,,Motacilla alba,,,,
1076697,7,,,,,,1076697,,,,,,,,,,,,,,,,,,,,,,
539078,7,,,,,,539078,,,,,,,,,,,,,,,,,,,,,,
48640,7,2021-07-30 01:42:32 +0100,Совка клеверная,Anarta trifolii,Dobilinis Pelėdgalvis,Insecta,48640,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,,Hadenini,,Anarta,,Anarta trifolii,,,,
