,taxon_id,count,scientific_name,common_name,iconic_taxon_name,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
3963,131123,8,Eusphalerum,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Omaliinae,,,,Eusphalerum,,,,,,
3964,574827,8,Crabronina,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Crabronidae,Crabroninae,,Crabronini,Crabronina,,,,,,,
3965,52973,8,Cerastium glomeratum,Glaustažiedė glažutė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Caryophyllaceae,,,Alsineae,,Cerastium,,Cerastium glomeratum,,,,
3966,68848,8,Veronica polita,Blizgančioji veronika,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Plantaginaceae,,,Veroniceae,,Veronica,,Veronica polita,,,,
3967,351321,8,Lactifluus piperatus,Piengrybis grūzdas,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,,,,Lactifluus,,Lactifluus piperatus,,,,
3968,52991,8,Carduus,Dagys,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Carduoideae,,Cardueae,Carduinae,Carduus,,,,,,
3969,62362,8,Ostrinia,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Pyraloidea,Crambidae,Pyraustinae,,Pyraustini,,Ostrinia,,,,,,
3970,70127,8,Stratiomyidae,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,,Stratiomyidae,,,,,,,,,,,
3971,62205,8,Alcea rosea,Aukštoji piliarožė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malvales,,,Malvaceae,Malvoideae,,Malveae,,Alcea,,Alcea rosea,,,,
3973,70140,8,Sepsidae,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Sciomyzoidea,Sepsidae,,,,,,,,,,,
3987,131007,8,Calathus fuscipes,Pasėlinis šukažygis,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Adephaga,Caraboidea,Carabidae,Platyninae,,Sphodrini,Calathina,Calathus,,Calathus fuscipes,,,,
3974,345055,8,Cucullia absinthii,Pelyninė Kukulija,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Cuculliinae,,,,Cucullia,,Cucullia absinthii,,,,
3975,475414,8,Cyclophora annularia,Raštuotasis taškasprindis,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Sterrhinae,,Cosymbiini,,Cyclophora,,Cyclophora annularia,,,,
3976,350511,8,Craterellus tubaeformis,Rudasis trimitėlis,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Cantharellales,,,Hydnaceae,,,,,Craterellus,,Craterellus tubaeformis,,,,
3977,64239,8,Stuckenia pectinata,Šukinė plaudenė,Plantae,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Potamogetonaceae,,,,,Stuckenia,,Stuckenia pectinata,,,,
3978,67662,8,Geophilomorpha,,Animalia,Animalia,Arthropoda,Myriapoda,,Chilopoda,,,Geophilomorpha,,,,,,,,,,,,,,
3980,131009,8,Calathus melanocephalus,Raudonkrūtinis šukažygis,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Adephaga,Caraboidea,Carabidae,Platyninae,,Sphodrini,Calathina,Calathus,,Calathus melanocephalus,,,,
3981,212125,8,Epirrita,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Larentiinae,,Operophterini,,Epirrita,,,,,,
3982,131057,8,Colymbetes,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Adephaga,Dytiscoidea,Dytiscidae,Colymbetinae,,Colymbetini,,Colymbetes,,,,,,
3983,563924,8,Puccinia phragmitis,,Fungi,Fungi,Basidiomycota,Pucciniomycotina,,Pucciniomycetes,,,Pucciniales,Uredinineae,,Pucciniaceae,,,,,Puccinia,,Puccinia phragmitis,,,,
3984,351979,8,Pseudoplectania nigrella,Paprastasis juodaausis,Fungi,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Sarcosomataceae,,,,,Pseudoplectania,,Pseudoplectania nigrella,,,,
3985,351814,8,Phlebiopsis gigantea,Didžioji vaškuotė,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Phanerochaetaceae,,,,,Phlebiopsis,,Phlebiopsis gigantea,,,,
3986,606417,8,Stratiomys potamida,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,,Stratiomyidae,Stratiomyinae,,Stratiomyini,,Stratiomys,,Stratiomys potamida,,,,
4019,58112,8,Atriplex,Balandūnė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Amaranthaceae,Chenopodioideae,,Atripliceae,,Atriplex,,,,,,
3979,604855,8,Chrysidini,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Chrysidoidea,Chrysididae,Chrysidinae,,Chrysidini,,,,,,,,
4021,56464,8,Riccardia latifrons,Plačiaskiautė rikardija,Plantae,Plantae,Marchantiophyta,,,Jungermanniopsida,,,Metzgeriales,,,Aneuraceae,,,,,Riccardia,,Riccardia latifrons,,,,
4051,471983,8,Tenthredo vespa,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Symphyta,Tenthredinoidea,Tenthredinidae,Tenthredininae,,Tenthredinini,,Tenthredo,,Tenthredo vespa,,,,
4053,228243,8,Placynthiella icmalea,Grūdėtoji placintėlė,Fungi,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Trapeliales,,,Trapeliaceae,,,,,Placynthiella,,Placynthiella icmalea,,,,
4054,61413,8,Psyche casta,Mažoji Psychė,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Tineoidea,Psychidae,Psychinae,,,,Psyche,,Psyche casta,,,,
4055,332389,8,Tabaninae,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,,Tabanidae,Tabaninae,,,,,,,,,,
4056,337956,8,Cystoderma amianthinum,Amiantinė šlakabudė,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Squamanitaceae,,,,,Cystoderma,,Cystoderma amianthinum,,,,
4057,131881,8,Notiophilus,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Adephaga,Caraboidea,Carabidae,Nebriinae,,Notiophilini,,Notiophilus,,,,,,
4058,131875,8,Nicrophorus humator,Juodasis Duobkasys,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Staphylinoidea,Silphidae,Nicrophorinae,,,,Nicrophorus,,Nicrophorus humator,,,,
4059,338211,8,Gonocerus juniperi,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Coreoidea,Coreidae,Coreinae,,Gonocerini,,Gonocerus,,Gonocerus juniperi,,,,
4060,700700,8,Dasypoda,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Dasypoda,,,,,,
4061,61777,8,Papaver argemone,Smiltyninė aguona,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Papaveraceae,Papaveroideae,,,,Papaver,,Papaver argemone,,,,
4062,53283,8,Stropharia,Gleiviabudė,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Strophariaceae,,,,,Stropharia,,,,,,
4063,338531,8,Coremacera marginata,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Sciomyzoidea,Sciomyzidae,,,Tetanocerini,,Coremacera,,Coremacera marginata,,,,
4064,710196,8,Tenthredo mandibularis,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Symphyta,Tenthredinoidea,Tenthredinidae,Tenthredininae,,Tenthredinini,,Tenthredo,,Tenthredo mandibularis,,,,
4065,465842,8,Mythimna turca,Storakojis pievinukas,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,,Leucaniini,,Mythimna,,Mythimna turca,,,,
4066,60369,8,Pyrola,Kriaušlapė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Monotropoideae,,,,Pyrola,,,,,,
4067,231405,8,Spilonota ocellana,Pumpurinė spilonota,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Tortricoidea,Tortricidae,Olethreutinae,,Eucosmini,,Spilonota,,Spilonota ocellana,,,,
4068,58345,8,Bolboschoenus maritimus,Pajūrinis liūnmeldis,Plantae,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Fuireneae,,Bolboschoenus,,Bolboschoenus maritimus,,,,
4070,58676,8,Cortinarius traganus,Ožiakvapis Nuosėdis,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Cortinariaceae,,,,,Cortinarius,,Cortinarius traganus,,,,
4071,132465,8,Cryptocephalinae,Paslėptagalvėnai,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,Cryptocephalinae,,,,,,,,,,
4072,742831,8,Myxarium nucleatum,,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Auriculariales,,,Hyaloriaceae,,,,,Myxarium,,Myxarium nucleatum,,,,
4073,143403,8,Myrmeleon,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Neuroptera,Myrmeleontiformia,Myrmeleontoidea,Myrmeleontidae,Myrmeleontinae,,Myrmeleontini,,Myrmeleon,,,,,,
4074,243765,8,Bruchus rufimanus,Pupinis Grūdinukas,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,Bruchinae,,Bruchini,Bruchina,Bruchus,,Bruchus rufimanus,,,,
4075,334328,8,Calliopum,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Lauxanioidea,Lauxaniidae,,,,,Calliopum,,,,,,
4076,132036,8,Phalacridae,Plikvabaliniai,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cucujoidea,Phalacridae,,,,,,,,,,,
4077,896902,8,Chenopodiastrum hybridum,Margasėklė balanda,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Amaranthaceae,Chenopodioideae,,Atripliceae,,Chenopodiastrum,,Chenopodiastrum hybridum,,,,
4078,4643,8,Falco subbuteo,Sketsakalis,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Falconiformes,,,Falconidae,,,,,Falco,,Falco subbuteo,,,,
4022,338542,8,Trypetoptera punctulata,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Sciomyzoidea,Sciomyzidae,,,Tetanocerini,,Trypetoptera,,Trypetoptera punctulata,,,,
4079,4801,8,Charadrius hiaticula,Jūrinis kirlikas,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,Charadriidae,,,,,Charadrius,,Charadrius hiaticula,,,,
4052,60922,8,Coccoidea,Skydamariniai,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Sternorrhyncha,Coccoidea,,,,,,,,,,,,
4069,245840,8,Cetoniini,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Scarabaeoidea,Scarabaeidae,Cetoniinae,,Cetoniini,,,,,,,,
4050,60902,8,Tulostoma brumale,Žieminis vertinis,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Battarreaceae,,,,,Tulostoma,,Tulostoma brumale,,,,
4036,56162,8,Malva sylvestris,Miškinė dedešva,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malvales,,,Malvaceae,Malvoideae,,Malveae,,Malva,,Malva sylvestris,,,,
4023,324286,8,Evergestis extimalis,Ankštarinis ugniukas,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Pyraloidea,Crambidae,Glaphyriinae,,,,Evergestis,,Evergestis extimalis,,,,
4024,55625,8,Sympetrum striolatum,Didžioji skėtė,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Odonata,Anisoptera,Libelluloidea,Libellulidae,,,,,Sympetrum,,Sympetrum striolatum,,,,
4049,336762,8,Anisus vortex,Lūgninis ritiliukas,Mollusca,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Hygrophila,,,Lymnaeoidea,Planorbidae,Planorbinae,,Planorbini,,Anisus,,Anisus vortex,,,,
4025,831282,8,Exobasidium rostrupii,,Fungi,Fungi,Basidiomycota,Ustilaginomycotina,,Exobasidiomycetes,,,Exobasidiales,,,Exobasidiaceae,,,,,Exobasidium,,Exobasidium rostrupii,,,,
4026,322943,8,Catoptria pinella,Pušyninis samaninukas,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Pyraloidea,Crambidae,Crambinae,,Crambini,,Catoptria,,Catoptria pinella,,,,
4027,322578,8,Aradus,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Aradoidea,Aradidae,Aradinae,,,,Aradus,,,,,,
4028,55482,8,Amanita vaginata,Bevainikė musmirė,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Pluteineae,,Amanitaceae,,,Amaniteae,,Amanita,,Amanita vaginata,,,,
4030,324217,8,Cerapteryx graminis,Pievinis pelėdgalvis,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,,Tholerini,,Cerapteryx,,Cerapteryx graminis,,,,
4031,136343,8,Artomyces,,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Auriscalpiaceae,,,,,Artomyces,,,,,,
4032,55115,8,Entomophthorales,,Fungi,Fungi,Zygomycota,Entomophthoromycotina,,Entomophthoromycetes,,,Entomophthorales,,,,,,,,,,,,,,
4033,787243,8,Aphrophorinae,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Auchenorrhyncha,Cercopoidea,Aphrophoridae,Aphrophorinae,,,,,,,,,,
4034,861427,8,Otiorhynchus tristis,Tamsusis pjovėjas,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Entiminae,,Otiorhynchini,,Otiorhynchus,,Otiorhynchus tristis,,,,
4035,320168,8,Tethea or,Dvidėmis Pūkanugaris,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Drepanoidea,Drepanidae,Thyatirinae,,,,Tethea,,Tethea or,,,,
4029,55473,8,Bolbitius,Gelsvūnis,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Bolbitiaceae,,,,,Bolbitius,,,,,,
4037,320043,8,Anthocomus equestris,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cleroidea,Melyridae,Malachiinae,,Malachiini,Ebaeina,Anthocomus,,Anthocomus equestris,,,,
4042,143116,8,Phragmatobia,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Erebidae,Arctiinae,,Arctiini,Spilosomina,Phragmatobia,,,,,,
4046,60471,8,Rhagio,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,,Rhagionidae,Rhagioninae,,,,Rhagio,,,,,,
4047,60538,8,Geotrupes,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Scarabaeoidea,Geotrupidae,Geotrupinae,,Geotrupini,,Geotrupes,,,,,,
4038,56253,8,Xeromphalina,Sausabudė,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,,,,,,Xeromphalina,,,,,,
4045,61117,8,Sparganium,Šiurpis,Plantae,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Typhaceae,,,,,Sparganium,,,,,,
4043,54143,8,Tragopogon dubius,Didysis pūtelis,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Cichorioideae,,Cichorieae,Scorzonerinae,Tragopogon,,Tragopogon dubius,,,,
4044,764774,8,Lycopodioideae,,Plantae,Plantae,Tracheophyta,,,Lycopodiopsida,,,Lycopodiales,,,Lycopodiaceae,Lycopodioideae,,,,,,,,,,
4048,60709,8,Phaeophyscia,Žiauberuotė,Fungi,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Caliciales,,,Physciaceae,,,,,Phaeophyscia,,,,,,
4041,56264,8,Badhamia utricularis,,Protozoa,Protozoa,Mycetozoa,,,Myxomycetes,,,Physarales,,,Physaraceae,,,,,Badhamia,,Badhamia utricularis,,,,
4040,133434,8,Erynnis tages,Juodoji Hesperija,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Hesperiidae,Pyrginae,,Erynnini,,Erynnis,,Erynnis tages,,,,
4039,319856,8,Pterapherapteryx sexalata,Gluosninis skiautenis,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Larentiinae,,Trichopterygini,,Pterapherapteryx,,Pterapherapteryx sexalata,,,,
4426,130650,7,Bembidion quadrimaculatum,Keturdėmis Barzdukžygis,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Adephaga,Caraboidea,Carabidae,Trechinae,,Bembidiini,Bembidiina,Bembidion,,Bembidion quadrimaculatum,,,,
4420,737697,7,Parasteatoda lunata,Dryžuotasis storapilvis,Arachnida,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Araneoidea,Theridiidae,,,,,Parasteatoda,,Parasteatoda lunata,,,,
4425,872705,7,Steneotarsonemus phragmitidis,,Arachnida,Animalia,Arthropoda,Chelicerata,,Arachnida,Acari,Acariformes,Trombidiformes,Prostigmata,Tarsonemoidea,Tarsonemidae,,,,,Steneotarsonemus,,Steneotarsonemus phragmitidis,,,,
4424,488924,7,Muroidea,,Mammalia,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Rodentia,Myomorpha,Muroidea,,,,,,,,,,,,
4423,82826,7,Hemerocallis,Viendienė,Plantae,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Asphodelaceae,Hemerocallidoideae,,,,Hemerocallis,,,,,,
4422,130394,7,Lipoptena,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Hippoboscoidea,Hippoboscidae,,,,,Lipoptena,,,,,,
4427,70400,7,Andrena cineraria,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Andrenidae,Andreninae,,Andrenini,,Andrena,,Andrena cineraria,,,,
4421,735487,7,Arctium nemorosum,Miškinė varnalėša,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Carduoideae,,Cardueae,Carduinae,Arctium,,Arctium nemorosum,,,,
4416,539078,7,Aulagromyza,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Opomyzoidea,Agromyzidae,Phytomyzinae,,,,Aulagromyza,,,,,,
4419,739624,7,Volucella bombylans bombylans,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,,Syrphidae,Eristalinae,,Volucellini,,Volucella,,Volucella bombylans,,,,Volucella bombylans bombylans
4418,785516,7,Marasmiineae,,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,,,,,,,,,,,,
4417,48640,7,Chroogomphus,Gelsvabudė,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,,,Gomphidiaceae,,,,,Chroogomphus,,,,,,
4415,1076697,7,Pulmonaria officinalis,,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Boraginales,,,Boraginaceae,Boraginoideae,,Boragineae,,Pulmonaria,,,,,,
4414,51559,7,Bombylius,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Asiloidea,Bombyliidae,Bombyliinae,,Bombyliini,,Bombylius,,,,,,
4413,84718,7,Oniscidea,,Animalia,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Isopoda,Oniscidea,,,,,,,,,,,,,
4429,130590,7,Aphodius,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Scarabaeoidea,Scarabaeidae,Aphodiinae,,Aphodiini,Aphodiina,Aphodius,,,,,,
4411,489840,7,Dichomitus campestris,Lazdyninis kelmenis,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Polyporaceae,,,,,Dichomitus,,Dichomitus campestris,,,,
4412,58724,7,Pinus banksiana,Bankso pušis,Plantae,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,Pinaceae,,,,,Pinus,,Pinus banksiana,,,,
4428,1111105,7,Aceria marginemvolvens,,Arachnida,Animalia,Arthropoda,Chelicerata,,Arachnida,Acari,Acariformes,Endeostigmata,,Eriophyoidea,Eriophyidae,Eriophyinae,,Aceriini,,Aceria,,Aceria marginemvolvens,,,,
4441,480776,7,Agaricus sylvaticus,Miškinis pievagrybis,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Agaricaceae,,,,,Agaricus,,Agaricus sylvaticus,,,,
4430,544700,7,Oxyporus rufus,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Oxyporinae,,,,Oxyporus,,Oxyporus rufus,,,,
4431,48139,7,Salticidae,Šokliavoriai,Arachnida,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Salticoidea,Salticidae,,,,,,,,,,,
4448,850858,7,Melanitta fusca,Paprastoji nuodėgulė,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Anseriformes,,,Anatidae,,,,,Melanitta,,Melanitta fusca,,,,
4409,493389,7,Sciaroidea,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Nematocera,Sciaroidea,,,,,,,,,,,,
4447,51779,7,Sempervivum tectorum,Stoginė šilropė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,Crassulaceae,Sempervivoideae,,Semperviveae,,Sempervivum,,Sempervivum tectorum,,,,
4446,118040,7,Coltricia,Sausapintė,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Hymenochaetales,,,Coltriciaceae,,,,,Coltricia,,,,,,
4445,790400,7,Orchidinae,,Plantae,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Orchidaceae,Orchidoideae,,Orchideae,Orchidinae,,,,,,,
4444,604483,7,Tiphia femorata,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Tiphioidea,Tiphiidae,Tiphiinae,,,,Tiphia,,Tiphia femorata,,,,
4443,559227,7,Phyllonorycter sagitella,Rausvaminė drebulinė keršoji kandelė,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Gracillarioidea,Gracillariidae,Lithocolletinae,,,,Phyllonorycter,,Phyllonorycter sagitella,,,,
4442,515719,7,Trachyspora intrusa,,Fungi,Fungi,Basidiomycota,Pucciniomycotina,,Pucciniomycetes,,,Pucciniales,Uredinineae,,Phragmidiaceae,,,,,Trachyspora,,Trachyspora intrusa,,,,
4440,84862,7,Astacus astacus,Plačiažnyplis vėžys,Animalia,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacoidea,Astacidae,,,,,Astacus,,Astacus astacus,,,,
4439,56637,7,Agriopis leucophaearia,Mažasis ankstyvasis sprindžius,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Ennominae,,Bistonini,,Agriopis,,Agriopis leucophaearia,,,,
4438,48797,7,Malvaceae,Dedešviniai,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malvales,,,Malvaceae,,,,,,,,,,,
4437,69792,7,Thanatophilus,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Staphylinoidea,Silphidae,Silphinae,,,,Thanatophilus,,,,,,
4436,123608,7,Delphacidae,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Auchenorrhyncha,Cixioidea,Delphacidae,,,,,,,,,,,
4435,69819,7,Ligustrum,Ligustras,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Oleaceae,,,,,Ligustrum,,,,,,
4434,51128,7,Gomphidae,Skėstaakiai Laumžirgiai,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Odonata,Anisoptera,Gomphoidea,Gomphidae,,,,,,,,,,,
4433,50253,7,Lecanoraceae,Lekanoriniai,Fungi,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Lecanoraceae,,,,,,,,,,,
